Date,Price,Year,Month,Day
21/09/2020,1945.5,2020,9,21
22/09/2020,1937.9,2020,9,22
23/09/2020,1919.4,2020,9,23
24/09/2020,1879.9,2020,9,24
25/09/2020,1885.1,2020,9,25
28/09/2020,1883.7,2020,9,28
29/09/2020,1907.4,2020,9,29
30/09/2020,1925.1,2020,9,30
01/10/2020,1927.6,2020,10,1
02/10/2020,1929.6,2020,10,2
05/10/2020,1946.5,2020,10,5
06/10/2020,1937.2,2020,10,6
07/10/2020,1918.1,2020,10,7
08/10/2020,1902.8,2020,10,8
09/10/2020,1930.5,2020,10,9
12/10/2020,1953.5,2020,10,12
13/10/2020,1939.9,2020,10,13
14/10/2020,1929.4,2020,10,14
15/10/2020,1923.2,2020,10,15
16/10/2020,1934.4,2020,10,16
19/10/2020,1941.9,2020,10,19
20/10/2020,1922.9,2020,10,20
21/10/2020,1925.1,2020,10,21
22/10/2020,1940.5,2020,10,22
23/10/2020,1926.3,2020,10,23
26/10/2020,1919,2020,10,26
27/10/2020,1921.4,2020,10,27
28/10/2020,1909.7,2020,10,28
29/10/2020,1907.6,2020,10,29
30/10/2020,1900.5,2020,10,30
02/11/2020,1920.9,2020,11,2
03/11/2020,1912.6,2020,11,3
04/11/2020,1936.7,2020,11,4
05/11/2020,1948.4,2020,11,5
06/11/2020,1975.1,2020,11,6
09/11/2020,1896.8,2020,11,9
10/11/2020,1900.1,2020,11,10
11/11/2020,1886.5,2020,11,11
12/11/2020,1897.5,2020,11,12
13/11/2020,1894.9,2020,11,13
16/11/2020,1920,2020,11,16
17/11/2020,1906.2,2020,11,17
18/11/2020,1894.5,2020,11,18
19/11/2020,1873.3,2020,11,19
20/11/2020,1889.7,2020,11,20
23/11/2020,1850.1,2020,11,23
24/11/2020,1826.6,2020,11,24
25/11/2020,1835.9,2020,11,25
26/11/2020,1806.25,2020,11,26
27/11/2020,1836.7,2020,11,27
30/11/2020,1791.4,2020,11,30
01/12/2020,1837.8,2020,12,1
02/12/2020,1848.5,2020,12,2
03/12/2020,1859.6,2020,12,3
04/12/2020,1853.7,2020,12,4
07/12/2020,1884.3,2020,12,7
08/12/2020,1877,2020,12,8
09/12/2020,1883.1,2020,12,9
10/12/2020,1866.3,2020,12,10
11/12/2020,1848.9,2020,12,11
14/12/2020,1853.7,2020,12,14
15/12/2020,1849,2020,12,15
16/12/2020,1877.9,2020,12,16
17/12/2020,1907.8,2020,12,17
18/12/2020,1905,2020,12,18
21/12/2020,1920,2020,12,21
22/12/2020,1898.4,2020,12,22
23/12/2020,1890.3,2020,12,23
24/12/2020,1888.9,2020,12,24
28/12/2020,1906.1,2020,12,28
29/12/2020,1893.2,2020,12,29
30/12/2020,1913.9,2020,12,30
31/12/2020,1919.9,2020,12,31
01/01/2021,1901.6,2021,1,1
04/01/2021,1940,2021,1,4
05/01/2021,1965.3,2021,1,5
06/01/2021,1971.7,2021,1,6
07/01/2021,1944.2,2021,1,7
08/01/2021,1935.8,2021,1,8
11/01/2021,1873.4,2021,1,11
12/01/2021,1862.2,2021,1,12
13/01/2021,1875.1,2021,1,13
14/01/2021,1856.6,2021,1,14
15/01/2021,1847.8,2021,1,15
17/01/2021,1826.8,2021,1,17
18/01/2021,1809.65,2021,1,18
19/01/2021,1838.8,2021,1,19
20/01/2021,1880.3,2021,1,20
21/01/2021,1876.5,2021,1,21
22/01/2021,1852.9,2021,1,22
25/01/2021,1879.2,2021,1,25
26/01/2021,1871.1,2021,1,26
27/01/2021,1863.6,2021,1,27
28/01/2021,1855.9,2021,1,28
29/01/2021,1862.3,2021,1,29
01/02/2021,1876.5,2021,2,1
02/02/2021,1865.2,2021,2,2
03/02/2021,1845.5,2021,2,3
04/02/2021,1840,2021,2,4
05/02/2021,1813,2021,2,5
08/02/2021,1843.1,2021,2,8
09/02/2021,1859,2021,2,9
10/02/2021,1865.5,2021,2,10
11/02/2021,1845,2021,2,11
12/02/2021,1835.8,2021,2,12
14/02/2021,1822.45,2021,2,14
15/02/2021,1820.9,2021,2,15
16/02/2021,1819.8,2021,2,16
17/02/2021,1780,2021,2,17
18/02/2021,1785.4,2021,2,18
19/02/2021,1777.2,2021,2,19
22/02/2021,1797,2021,2,22
23/02/2021,1809.6,2021,2,23
24/02/2021,1819.7,2021,2,24
25/02/2021,1802.1,2021,2,25
26/02/2021,1737,2021,2,26
01/03/2021,1749.8,2021,3,1
02/03/2021,1737.2,2021,3,2
03/03/2021,1728.8,2021,3,3
04/03/2021,1723.5,2021,3,4
05/03/2021,1700,2021,3,5
08/03/2021,1718.5,2021,3,8
09/03/2021,1728.3,2021,3,9
10/03/2021,1726.6,2021,3,10
11/03/2021,1745.7,2021,3,11
12/03/2021,1733.5,2021,3,12
15/03/2021,1738.5,2021,3,15
16/03/2021,1748.9,2021,3,16
17/03/2021,1752,2021,3,17
18/03/2021,1763.5,2021,3,18
19/03/2021,1752.4,2021,3,19
22/03/2021,1746.5,2021,3,22
23/03/2021,1738,2021,3,23
24/03/2021,1742.4,2021,3,24
25/03/2021,1745.1,2021,3,25
26/03/2021,1742.1,2021,3,26
29/03/2021,1741.9,2021,3,29
30/03/2021,1696.4,2021,3,30
31/03/2021,1688.4,2021,3,31
01/04/2021,1732,2021,4,1
05/04/2021,1735.3,2021,4,5
06/04/2021,1738.1,2021,4,6
07/04/2021,1751.5,2021,4,7
08/04/2021,1757.3,2021,4,8
09/04/2021,1755.1,2021,4,9
12/04/2021,1740.4,2021,4,12
13/04/2021,1752,2021,4,13
14/04/2021,1755,2021,4,14
15/04/2021,1778.8,2021,4,15
16/04/2021,1771.5,2021,4,16
19/04/2021,1780.1,2021,4,19
20/04/2021,1787.8,2021,4,20
21/04/2021,1806,2021,4,21
22/04/2021,1806.4,2021,4,22
23/04/2021,1786.4,2021,4,23
26/04/2021,1788.3,2021,4,26
27/04/2021,1786.9,2021,4,27
28/04/2021,1779.9,2021,4,28
29/04/2021,1770.1,2021,4,29
30/04/2021,1775.6,2021,4,30
03/05/2021,1783,2021,5,3
04/05/2021,1790.8,2021,5,4
05/05/2021,1789.1,2021,5,5
06/05/2021,1805.8,2021,5,6
07/05/2021,1830.9,2021,5,7
10/05/2021,1852,2021,5,10
11/05/2021,1845.2,2021,5,11
12/05/2021,1835.8,2021,5,12
13/05/2021,1824,2021,5,13
14/05/2021,1849.5,2021,5,14
17/05/2021,1863,2021,5,17
18/05/2021,1880,2021,5,18
19/05/2021,1883,2021,5,19
20/05/2021,1883.5,2021,5,20
21/05/2021,1887.8,2021,5,21
24/05/2021,1894.8,2021,5,24
25/05/2021,1909,2021,5,25
26/05/2021,1916,2021,5,26
27/05/2021,1910.6,2021,5,27
28/05/2021,1911.1,2021,5,28
30/05/2021,1907.6,2021,5,30
31/05/2021,1906.8,2021,5,31
01/06/2021,1916.5,2021,6,1
02/06/2021,1904.3,2021,6,2
03/06/2021,1919.4,2021,6,3
04/06/2021,1906.4,2021,6,4
07/06/2021,1895.1,2021,6,7
08/06/2021,1913.5,2021,6,8
09/06/2021,1901,2021,6,9
10/06/2021,1896.7,2021,6,10
11/06/2021,1905,2021,6,11
14/06/2021,1878.7,2021,6,14
15/06/2021,1875.2,2021,6,15
16/06/2021,1870.7,2021,6,16
17/06/2021,1822.3,2021,6,17
18/06/2021,1786.4,2021,6,18
21/06/2021,1782.4,2021,6,21
22/06/2021,1795.5,2021,6,22
23/06/2021,1787.8,2021,6,23
24/06/2021,1784.5,2021,6,24
25/06/2021,1795,2021,6,25
28/06/2021,1781,2021,6,28
29/06/2021,1787,2021,6,29
30/06/2021,1773.6,2021,6,30
01/07/2021,1777.7,2021,7,1
02/07/2021,1786.1,2021,7,2
04/07/2021,1788,2021,7,4
05/07/2021,1786.5,2021,7,5
06/07/2021,1799.4,2021,7,6
07/07/2021,1810.9,2021,7,7
08/07/2021,1808.9,2021,7,8
09/07/2021,1810.3,2021,7,9
12/07/2021,1816.9,2021,7,12
13/07/2021,1821,2021,7,13
14/07/2021,1824,2021,7,14
15/07/2021,1838.9,2021,7,15
16/07/2021,1831.2,2021,7,16
19/07/2021,1814.4,2021,7,19
20/07/2021,1823.4,2021,7,20
21/07/2021,1810.6,2021,7,21
22/07/2021,1807.7,2021,7,22
23/07/2021,1812.3,2021,7,23
26/07/2021,1815.6,2021,7,26
27/07/2021,1802.7,2021,7,27
28/07/2021,1811.6,2021,7,28
29/07/2021,1835.5,2021,7,29
30/07/2021,1837.1,2021,7,30
02/08/2021,1816,2021,8,2
03/08/2021,1818.7,2021,8,3
04/08/2021,1822,2021,8,4
05/08/2021,1818.8,2021,8,5
06/08/2021,1807,2021,8,6
09/08/2021,1771,2021,8,9
10/08/2021,1744.4,2021,8,10
11/08/2021,1731,2021,8,11
12/08/2021,1761.5,2021,8,12
13/08/2021,1760.9,2021,8,13
16/08/2021,1788.3,2021,8,16
17/08/2021,1795.3,2021,8,17
18/08/2021,1792.9,2021,8,18
19/08/2021,1788,2021,8,19
20/08/2021,1791.2,2021,8,20
23/08/2021,1785.4,2021,8,23
24/08/2021,1810.6,2021,8,24
25/08/2021,1801.8,2021,8,25
26/08/2021,1798.5,2021,8,26
27/08/2021,1806.4,2021,8,27
30/08/2021,1826.4,2021,8,30
31/08/2021,1825.3,2021,8,31
01/09/2021,1819.5,2021,9,1
02/09/2021,1820.5,2021,9,2
03/09/2021,1819.7,2021,9,3
05/09/2021,1832.2,2021,9,5
06/09/2021,1829.95,2021,9,6
07/09/2021,1833.7,2021,9,7
08/09/2021,1802.2,2021,9,8
09/09/2021,1794,2021,9,9
10/09/2021,1810,2021,9,10
13/09/2021,1794.5,2021,9,13
14/09/2021,1799,2021,9,14
15/09/2021,1809.9,2021,9,15
16/09/2021,1796,2021,9,16
17/09/2021,1762.5,2021,9,17
20/09/2021,1758,2021,9,20
21/09/2021,1766.7,2021,9,21
22/09/2021,1780.4,2021,9,22
23/09/2021,1773.9,2021,9,23
24/09/2021,1757,2021,9,24
27/09/2021,1763.3,2021,9,27
28/09/2021,1753,2021,9,28
29/09/2021,1740.7,2021,9,29
30/09/2021,1731.7,2021,9,30
01/10/2021,1760.6,2021,10,1
04/10/2021,1768.2,2021,10,4
05/10/2021,1768.1,2021,10,5
06/10/2021,1760.4,2021,10,6
07/10/2021,1764.9,2021,10,7
08/10/2021,1764.1,2021,10,8
11/10/2021,1758.6,2021,10,11
12/10/2021,1760.3,2021,10,12
13/10/2021,1767.9,2021,10,13
14/10/2021,1799.3,2021,10,14
15/10/2021,1802.5,2021,10,15
18/10/2021,1776,2021,10,18
19/10/2021,1780.6,2021,10,19
20/10/2021,1777.4,2021,10,20
21/10/2021,1790.5,2021,10,21
22/10/2021,1793,2021,10,22
25/10/2021,1799.3,2021,10,25
26/10/2021,1812,2021,10,26
27/10/2021,1799.5,2021,10,27
28/10/2021,1805.8,2021,10,28
29/10/2021,1806,2021,10,29
01/11/2021,1786,2021,11,1
02/11/2021,1798,2021,11,2
03/11/2021,1790,2021,11,3
04/11/2021,1783.1,2021,11,4
05/11/2021,1797.5,2021,11,5
08/11/2021,1823.2,2021,11,8
09/11/2021,1831.4,2021,11,9
10/11/2021,1838.7,2021,11,10
11/11/2021,1855.9,2021,11,11
12/11/2021,1869.9,2021,11,12
15/11/2021,1872.6,2021,11,15
16/11/2021,1871,2021,11,16
17/11/2021,1857.1,2021,11,17
18/11/2021,1877,2021,11,18
19/11/2021,1866.8,2021,11,19
22/11/2021,1849,2021,11,22
23/11/2021,1813.5,2021,11,23
24/11/2021,1796.2,2021,11,24
25/11/2021,1789.8,2021,11,25
26/11/2021,1795,2021,11,26
29/11/2021,1797,2021,11,29
30/11/2021,1788.8,2021,11,30
01/12/2021,1781.2,2021,12,1
02/12/2021,1785.1,2021,12,2
03/12/2021,1774.5,2021,12,3
06/12/2021,1787.3,2021,12,6
07/12/2021,1785.9,2021,12,7
08/12/2021,1790,2021,12,8
09/12/2021,1788,2021,12,9
10/12/2021,1780.6,2021,12,10
13/12/2021,1788.4,2021,12,13
14/12/2021,1791,2021,12,14
15/12/2021,1777.2,2021,12,15
16/12/2021,1786.2,2021,12,16
17/12/2021,1803.5,2021,12,17
20/12/2021,1804.1,2021,12,20
21/12/2021,1794.9,2021,12,21
22/12/2021,1794.5,2021,12,22
23/12/2021,1808.9,2021,12,23
24/12/2021,1810.1,2021,12,24
27/12/2021,1812.3,2021,12,27
28/12/2021,1817,2021,12,28
29/12/2021,1810.2,2021,12,29
30/12/2021,1809.7,2021,12,30
31/12/2021,1822,2021,12,31
03/01/2022,1833.2,2022,1,3
04/01/2022,1808.5,2022,1,4
05/01/2022,1818.3,2022,1,5
06/01/2022,1814.7,2022,1,6
07/01/2022,1794.8,2022,1,7
10/01/2022,1799.2,2022,1,10
11/01/2022,1805.3,2022,1,11
12/01/2022,1825.7,2022,1,12
13/01/2022,1830.1,2022,1,13
14/01/2022,1828.9,2022,1,14
16/01/2022,1816.4,2022,1,16
17/01/2022,1815.85,2022,1,17
18/01/2022,1820.9,2022,1,18
19/01/2022,1818.7,2022,1,19
20/01/2022,1844.1,2022,1,20
21/01/2022,1844.4,2022,1,21
24/01/2022,1837.5,2022,1,24
25/01/2022,1848,2022,1,25
26/01/2022,1854.5,2022,1,26
27/01/2022,1824.5,2022,1,27
28/01/2022,1801.6,2022,1,28
31/01/2022,1795.4,2022,1,31
01/02/2022,1800.9,2022,2,1
02/02/2022,1803,2022,2,2
03/02/2022,1809.9,2022,2,3
04/02/2022,1808.6,2022,2,4
07/02/2022,1810.9,2022,2,7
08/02/2022,1824.5,2022,2,8
09/02/2022,1830,2022,2,9
10/02/2022,1837.2,2022,2,10
11/02/2022,1830.4,2022,2,11
14/02/2022,1866.7,2022,2,14
15/02/2022,1876.3,2022,2,15
16/02/2022,1858.6,2022,2,16
17/02/2022,1875,2022,2,17
18/02/2022,1905,2022,2,18
20/02/2022,1900.8,2022,2,20
21/02/2022,1907.8,2022,2,21
22/02/2022,1904.7,2022,2,22
23/02/2022,1904.1,2022,2,23
24/02/2022,1915.1,2022,2,24
25/02/2022,1909.5,2022,2,25
28/02/2022,1921,2022,2,28
01/03/2022,1912.2,2022,3,1
02/03/2022,1949.5,2022,3,2
03/03/2022,1934.2,2022,3,3
04/03/2022,1942.1,2022,3,4
07/03/2022,1981.3,2022,3,7
08/03/2022,2004.1,2022,3,8
09/03/2022,2060.2,2022,3,9
10/03/2022,1996.9,2022,3,10
11/03/2022,2004.6,2022,3,11
14/03/2022,1993.5,2022,3,14
15/03/2022,1958.7,2022,3,15
16/03/2022,1924.9,2022,3,16
17/03/2022,1933.4,2022,3,17
18/03/2022,1947.9,2022,3,18
21/03/2022,1927.4,2022,3,21
22/03/2022,1941,2022,3,22
23/03/2022,1926.3,2022,3,23
24/03/2022,1948.9,2022,3,24
25/03/2022,1963.2,2022,3,25
28/03/2022,1962.5,2022,3,28
29/03/2022,1927.2,2022,3,29
30/03/2022,1924,2022,3,30
31/03/2022,1937.3,2022,3,31
01/04/2022,1942.4,2022,4,1
04/04/2022,1927.1,2022,4,4
05/04/2022,1937.3,2022,4,5
06/04/2022,1927.6,2022,4,6
07/04/2022,1928.1,2022,4,7
08/04/2022,1934.3,2022,4,8
11/04/2022,1949.6,2022,4,11
12/04/2022,1957.4,2022,4,12
13/04/2022,1970.5,2022,4,13
14/04/2022,1981.6,2022,4,14
18/04/2022,1978.5,2022,4,18
19/04/2022,1981.2,2022,4,19
20/04/2022,1952.1,2022,4,20
